course,branch,semester,paper_name,paper_code,exam_label,academic_year,paper_url,pdf_url,in_db
MBA,,4,entrepreneurship development,RMB402,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-development-rmb402-2018.html,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-development-rmb402-2018.pdf,N
MBA,,4,entrepreneurship development,RMB402,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-development-rmb402-2019.html,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-development-rmb402-2019.pdf,N
MBA,,4,entrepreneurship ethics and corporate governance,MBA411,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-ethics-and-corporate-governance-mba-411-2007.html,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-ethics-and-corporate-governance-mba-411-2007.pdf,N
MBA,,4,entrepreneurship ethics and corporate governance,MBA411,2009,2008-09,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-ethics-and-corporate-governance-mba-411-2009.html,https://www.aktuonline.com/papers/mba-4-sem-entrepreneurship-ethics-and-corporate-governance-mba-411-2009.pdf,N
MBA,,4,event and hospitality management,RMT401,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-event-and-hospitality-management-rmt401-2019.html,https://www.aktuonline.com/papers/mba-4-sem-event-and-hospitality-management-rmt401-2019.pdf,N
MBA,,4,event hospitality management,RMT401,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-event-hospitality-management-rmt401-2018.html,https://www.aktuonline.com/papers/mba-4-sem-event-hospitality-management-rmt401-2018.pdf,N
MBA,,4,export management and dacumentation mbaib 03,,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-dacumentation-mbaib-03-2010.html,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-dacumentation-mbaib-03-2010.pdf,N
MBA,,4,export management and documentation mbaib03,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-documentation-mbaib03-2012.html,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-documentation-mbaib03-2012.pdf,N
MBA,,4,export management and documentation mbaib03,,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-documentation-mbaib03-2015.html,https://www.aktuonline.com/papers/mba-4-sem-export-management-and-documentation-mbaib03-2015.pdf,N
MBA,,4,financial and credit risk analytics kmbnfm 05,,jul-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm-05-jul-2023.html,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm-05-jul-2023.pdf,N
MBA,,4,financial and credit risk analytics kmbnfm05,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm05-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm05-jul-2024.pdf,N
MBA,,4,financial and credit risk analytics kmbnfm05,,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm05-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-financial-and-credit-risk-analytics-kmbnfm05-may-2025.pdf,N
MBA,,4,financial derivatives kmbnfm 03,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm-03-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm-03-jun-2023.pdf,N
MBA,,4,financial derivatives kmbnfm03,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm03-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm03-jul-2024.pdf,N
MBA,,4,financial derivatives kmbnfm03,,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm03-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-kmbnfm03-may-2025.pdf,N
MBA,,4,financial derivatives rmbfm05,,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-rmbfm05-2018.html,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-rmbfm05-2018.pdf,N
MBA,,4,financial derivatives rmbfm05,,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-rmbfm05-2019.html,https://www.aktuonline.com/papers/mba-4-sem-financial-derivatives-rmbfm05-2019.pdf,N
MBA,,4,financial management,KMBI403,2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-financial-management-kmbi403-2024.html,https://www.aktuonline.com/papers/mba-4-sem-financial-management-kmbi403-2024.pdf,N
MBA,,4,financial management,KMBI403,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-financial-management-kmbi403-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-financial-management-kmbi403-jul-2024.pdf,N
MBA,,4,financial management,MBA027,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-financial-management-mba-027-2010.html,https://www.aktuonline.com/papers/mba-4-sem-financial-management-mba-027-2010.pdf,N
MBA,,4,foreign exchange and forex risk management kmbnfm 04,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-forex-risk-management-kmbnfm-04-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-forex-risk-management-kmbnfm-04-jun-2023.pdf,N
MBA,,4,foreign exchange and risk management kmbnfm04,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-risk-management-kmbnfm04-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-risk-management-kmbnfm04-jul-2024.pdf,N
MBA,,4,foreign exchange and risk management kmbnfm04,,jun-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-risk-management-kmbnfm04-jun-2025.html,https://www.aktuonline.com/papers/mba-4-sem-foreign-exchange-and-risk-management-kmbnfm04-jun-2025.pdf,N
MBA,,4,foreign language french,RMT404,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-foreign-language-french-rmt404-2019.html,https://www.aktuonline.com/papers/mba-4-sem-foreign-language-french-rmt404-2019.pdf,N
MBA,,4,foreign language frencheven,MBTM048,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-foreign-language-frencheven-mbtm048-2015.html,https://www.aktuonline.com/papers/mba-4-sem-foreign-language-frencheven-mbtm048-2015.pdf,N
MBA,,4,fundamentals of e commerce,MBA442,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-fundamentals-of-e-commerce-mba-442-2007.html,https://www.aktuonline.com/papers/mba-4-sem-fundamentals-of-e-commerce-mba-442-2007.pdf,N
MBA,,4,global economic environment and rural development v2,MBR406,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-global-economic-environment-and-rural-development-mbr-406-v2-2007.html,https://www.aktuonline.com/papers/mba-4-sem-global-economic-environment-and-rural-development-mbr-406-v2-2007.pdf,N
MBA,,4,global economic environment and rural development,MRD406,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-global-economic-environment-and-rural-development-mrd-406-2007.html,https://www.aktuonline.com/papers/mba-4-sem-global-economic-environment-and-rural-development-mrd-406-2007.pdf,N
MBA,,4,health care technologies,KMHC407,jun-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-health-care-technologies-kmhc407-jun-2025.html,https://www.aktuonline.com/papers/mba-4-sem-health-care-technologies-kmhc407-jun-2025.pdf,N
MBA,,4,health care technologies,KMHC407,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-health-care-technologies-kmhc407-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-health-care-technologies-kmhc407-may-2026.pdf,N
MBA,,4,hospital information system,KMHC403,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-hospital-information-system-kmhc403-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-hospital-information-system-kmhc403-may-2025.pdf,N
MBA,,4,hospital information system,KMHC403,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-hospital-information-system-kmhc403-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-hospital-information-system-kmhc403-may-2026.pdf,N
MBA,,4,hospitality and tourism management,MBTM043,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-mbtm043-2019.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-mbtm043-2019.pdf,N
MBA,,4,hospitality and tourism management,NMBA043,2016,2015-16,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba-043-2016.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba-043-2016.pdf,N
MBA,,4,hospitality and tourism management,NMBA043,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2015.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2015.pdf,N
MBA,,4,hospitality and tourism management,NMBA043,2017,2016-17,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2017.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2017.pdf,N
MBA,,4,hospitality and tourism management,NMBA043,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2018.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2018.pdf,N
MBA,,4,hospitality and tourism management,NMBA043,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2019.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-and-tourism-management-nmba043-2019.pdf,N
MBA,,4,hospitality management mbaop 002,,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop-002-2010.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop-002-2010.pdf,N
MBA,,4,hospitality management mbaop02,,2011,2010-11,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop02-2011.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop02-2011.pdf,N
MBA,,4,hospitality management mbaop02,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop02-2012.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-management-mbaop02-2012.pdf,N
MBA,,4,hospitality tourism management,NMBA043,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-hospitality-tourism-management-nmba043-2018.html,https://www.aktuonline.com/papers/mba-4-sem-hospitality-tourism-management-nmba043-2018.pdf,N
MBA,,4,hr analytics bmbhr04,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-bmbhr04-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-bmbhr04-may-2026.pdf,N
MBA,,4,hr analytics kmbnhr 03,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr-03-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr-03-jun-2023.pdf,N
MBA,,4,hr analytics kmbnhr03,,2022,2021-22,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-2022.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-2022.pdf,N
MBA,,4,hr analytics kmbnhr03,,jun-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-jun-2024.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-jun-2024.pdf,N
MBA,,4,hr analytics kmbnhr03,,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-kmbnhr03-may-2025.pdf,N
MBA,,4,hr analytics using power bi bmbahr04,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-using-power-bi-bmbahr04-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-hr-analytics-using-power-bi-bmbahr04-may-2026.pdf,N
MBA,,4,human resource management,KMBI404,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-human-resource-management-kmbi404-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-human-resource-management-kmbi404-jul-2024.pdf,N
MBA,,4,human resource management,RMBI404,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-human-resource-management-rmbi404-2019.html,https://www.aktuonline.com/papers/mba-4-sem-human-resource-management-rmbi404-2019.pdf,N
MBA,,4,human values bmbai407,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-human-values-bmbai407-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-human-values-bmbai407-may-2026.pdf,N
MBA,,4,information technology,MBA403,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-information-technology-mba-403-2007.html,https://www.aktuonline.com/papers/mba-4-sem-information-technology-mba-403-2007.pdf,N
MBA,,4,insurance and risk management mbaop01,,2011,2010-11,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-mbaop01-2011.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-mbaop01-2011.pdf,N
MBA,,4,insurance and risk management mbaop01,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-mbaop01-2012.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-mbaop01-2012.pdf,N
MBA,,4,insurance and risk management,NMBA042,2016,2015-16,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba-042-2016.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba-042-2016.pdf,N
MBA,,4,insurance and risk management,NMBA042,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2015.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2015.pdf,N
MBA,,4,insurance and risk management,NMBA042,2017,2016-17,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2017.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2017.pdf,N
MBA,,4,insurance and risk management,NMBA042,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2018.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-and-risk-management-nmba042-2018.pdf,N
MBA,,4,insurance risk management mbaop01,,2011,2010-11,https://www.aktuonline.com/papers/mba-4-sem-insurance-risk-management-mbaop01-2011.html,https://www.aktuonline.com/papers/mba-4-sem-insurance-risk-management-mbaop01-2011.pdf,N
MBA,,4,integrated marketing communication rmbmk 05,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk-05-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk-05-jun-2023.pdf,N
MBA,,4,integrated marketing communication rmbmk05,,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk05-2018.html,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk05-2018.pdf,N
MBA,,4,integrated marketing communication rmbmk05,,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk05-2019.html,https://www.aktuonline.com/papers/mba-4-sem-integrated-marketing-communication-rmbmk05-2019.pdf,N
MBA,,4,international business and trade,MBA412,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-international-business-and-trade-mba-412-2007.html,https://www.aktuonline.com/papers/mba-4-sem-international-business-and-trade-mba-412-2007.pdf,N
MBA,,4,international business and trade,MBA412,2009,2008-09,https://www.aktuonline.com/papers/mba-4-sem-international-business-and-trade-mba-412-2009.html,https://www.aktuonline.com/papers/mba-4-sem-international-business-and-trade-mba-412-2009.pdf,N
MBA,,4,international finance bmbib05,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-international-finance-bmbib05-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-international-finance-bmbib05-may-2026.pdf,N
MBA,,4,international financial management nmbaib03,,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2015.html,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2015.pdf,N
MBA,,4,international financial management nmbaib03,,2016,2015-16,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2016.html,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2016.pdf,N
MBA,,4,international financial management nmbaib03,,2017,2016-17,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2017.html,https://www.aktuonline.com/papers/mba-4-sem-international-financial-management-nmbaib03-2017.pdf,N
MBA,,4,international hrm kmbnhr05,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnhr05-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnhr05-jul-2024.pdf,N
MBA,,4,international hrm kmbnhr05,,jun-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnhr05-jun-2025.html,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnhr05-jun-2025.pdf,N
MBA,,4,international hrm kmbnnhr05,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnnhr05-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-international-hrm-kmbnnhr05-jul-2024.pdf,N
MBA,,4,international human resource management kmbn hr 05,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-international-human-resource-management-kmbn-hr-05-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-international-human-resource-management-kmbn-hr-05-jun-2023.pdf,N
MBA,,4,international joint ventures mergers and acquistions mbib04,,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-international-joint-ventures-mergers-and-acquistions-mbib04-2018.html,https://www.aktuonline.com/papers/mba-4-sem-international-joint-ventures-mergers-and-acquistions-mbib04-2018.pdf,N
MBA,,4,international logistic management mbaib04,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-international-logistic-management-mbaib04-2012.html,https://www.aktuonline.com/papers/mba-4-sem-international-logistic-management-mbaib04-2012.pdf,N
MBA,,4,international logistics kmbn ib 03,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-kmbn-ib-03-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-kmbn-ib-03-jun-2023.pdf,N
MBA,,4,international logistics kmbnib03,,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-kmbnib03-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-kmbnib03-jul-2024.pdf,N
MBA,,4,international logistics management mbaib 04,,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-management-mbaib-04-2010.html,https://www.aktuonline.com/papers/mba-4-sem-international-logistics-management-mbaib-04-2010.pdf,N
MBA,,4,international trade laws kmbn ib 05,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-international-trade-laws-kmbn-ib-05-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-international-trade-laws-kmbn-ib-05-jun-2023.pdf,N
MBA,,4,international trade laws kmbnib05,,jun-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-international-trade-laws-kmbnib05-jun-2024.html,https://www.aktuonline.com/papers/mba-4-sem-international-trade-laws-kmbnib05-jun-2024.pdf,N
MBA,,4,internet and visual basic mba it 4,,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-2007.html,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-2007.pdf,N
MBA,,4,internet and visual basic mba it 4,,2009,2008-09,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-2009.html,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-2009.pdf,N
MBA,,4,internet and visual basic mba it 4 v2,,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-v2-2007.html,https://www.aktuonline.com/papers/mba-4-sem-internet-and-visual-basic-mba-it-4-v2-2007.pdf,N
MBA,,4,inventory and logistic management in hospitals,KMHC406,jun-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-inventory-and-logistic-management-in-hospitals-kmhc406-jun-2025.html,https://www.aktuonline.com/papers/mba-4-sem-inventory-and-logistic-management-in-hospitals-kmhc406-jun-2025.pdf,N
MBA,,4,inventory and logistic management in hospitals,KMHC406,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-inventory-and-logistic-management-in-hospitals-kmhc406-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-inventory-and-logistic-management-in-hospitals-kmhc406-may-2026.pdf,N
MBA,,4,itinerary planning and costing,MBTM042,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-itinerary-planning-and-costing-mbtm042-2015.html,https://www.aktuonline.com/papers/mba-4-sem-itinerary-planning-and-costing-mbtm042-2015.pdf,N
MBA,,4,leadership and change management,KMHC402,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-leadership-and-change-management-kmhc402-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-leadership-and-change-management-kmhc402-may-2025.pdf,N
MBA,,4,leadership and change management,KMHC402,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-leadership-and-change-management-kmhc402-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-leadership-and-change-management-kmhc402-may-2026.pdf,N
MBA,,4,management for social empowerment,MBR405,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-management-for-social-empowerment-mbr-405-2007.html,https://www.aktuonline.com/papers/mba-4-sem-management-for-social-empowerment-mbr-405-2007.pdf,N
MBA,,4,management of financial institution and services mbafm03,,2011,2010-11,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2011.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2011.pdf,N
MBA,,4,management of financial institution and services mbafm03,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2012.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2012.pdf,N
MBA,,4,management of financial institution and services mbafm03,,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2015.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm03-2015.pdf,N
MBA,,4,management of financial institution and services mbafm3,,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm3-2007.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institution-and-services-mbafm3-2007.pdf,N
MBA,,4,management of financial institutions and services mba fm 3,,2009,2008-09,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mba-fm-3-2009.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mba-fm-3-2009.pdf,N
MBA,,4,management of financial institutions and services mbafm 03,,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm-03-2010.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm-03-2010.pdf,N
MBA,,4,management of financial institutions and services mbafm03,,2012,2011-12,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm03-2012.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm03-2012.pdf,N
MBA,,4,management of financial institutions and services mbafm03,,2013,2012-13,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm03-2013.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbafm03-2013.pdf,N
MBA,,4,management of financial institutions and services mbfm04,,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbfm04-2015.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-financial-institutions-and-services-mbfm04-2015.pdf,N
MBA,,4,management of manufacturing system kmbn om 05,,jun-2023,2022-23,https://www.aktuonline.com/papers/mba-4-sem-management-of-manufacturing-system-kmbn-om-05-jun-2023.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-manufacturing-system-kmbn-om-05-jun-2023.pdf,N
MBA,,4,management of manufacturing system kmbnom05,,jun-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-management-of-manufacturing-system-kmbnom05-jun-2024.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-manufacturing-system-kmbnom05-jun-2024.pdf,N
MBA,,4,management of social empowerment,MRD405,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-management-of-social-empowerment-mrd-405-2007.html,https://www.aktuonline.com/papers/mba-4-sem-management-of-social-empowerment-mrd-405-2007.pdf,N
MBA,,4,managing golbal supply chains bmbib04,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-managing-golbal-supply-chains-bmbib04-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-managing-golbal-supply-chains-bmbib04-may-2026.pdf,N
MBA,,4,managing human resources,MBA028,2010,2009-10,https://www.aktuonline.com/papers/mba-4-sem-managing-human-resources-mba-028-2010.html,https://www.aktuonline.com/papers/mba-4-sem-managing-human-resources-mba-028-2010.pdf,N
MBA,,4,marketing management 2 bmbai406,,may-2026,2025-26,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-2-bmbai406-may-2026.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-2-bmbai406-may-2026.pdf,N
MBA,,4,marketing management 2,KMBI402,jul-2024,2023-24,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-2-kmbi402-jul-2024.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-2-kmbi402-jul-2024.pdf,N
MBA,,4,marketing management and rural marketing,MRD403,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-and-rural-marketing-mrd-403-2007.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-management-and-rural-marketing-mrd-403-2007.pdf,N
MBA,,4,marketing of services mbmk 04,,2015,2014-15,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-mbmk-04-2015.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-mbmk-04-2015.pdf,N
MBA,,4,marketing of services rmbmk04,,2018,2017-18,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-rmbmk04-2018.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-rmbmk04-2018.pdf,N
MBA,,4,marketing of services rmbmk04,,2019,2018-19,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-rmbmk04-2019.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-of-services-rmbmk04-2019.pdf,N
MBA,,4,marketing research,MBA421,2007,2006-07,https://www.aktuonline.com/papers/mba-4-sem-marketing-research-mba-421-2007.html,https://www.aktuonline.com/papers/mba-4-sem-marketing-research-mba-421-2007.pdf,N
MBA,,4,medical tourism,KMHC404,may-2025,2024-25,https://www.aktuonline.com/papers/mba-4-sem-medical-tourism-kmhc404-may-2025.html,https://www.aktuonline.com/papers/mba-4-sem-medical-tourism-kmhc404-may-2025.pdf,N
